Subject,TrialNumber,Task,Stimulus,Image,ClickH_1,ClickH_2,ClickH_3,ClickH_4,ClickH_5,ClickH_6,ClickH_7,ClickH_8,ClickH_9,ClickH_10,ClickH_11,ClickV_1,ClickV_2,ClickV_3,ClickV_4,ClickV_5,ClickV_6,ClickV_7,ClickV_8,ClickV_9,ClickV_10,ClickV_11
59,17,FreeViewing,Natural,NATURAL\nat008.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,18,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,19,Fixation,Waldo,WALDO\wal007.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,20,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,21,FreeViewing,Puzzle,PUZZLE\puz009.bmp,431,172,135,200,199,198,302,160,NaN,NaN,NaN,431,172,135,200,199,198,302,160,NaN,NaN,NaN
59,22,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,23,FreeViewing,Waldo,WALDO\wal006.bmp,865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,24,Fixation,Natural,NATURAL\nat009.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,25,FreeViewing,Waldo,WALDO\wal009.bmp,420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,26,Fixation,Waldo,WALDO\wal008.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,27,FreeViewing,Waldo,WALDO\wal007.bmp,836,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,836,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,28,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,29,Fixation,Puzzle,PUZZLE\puz007.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,30,Fixation,Puzzle,PUZZLE\puz006.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,31,Fixation,Waldo,WALDO\wal009.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,32,FreeViewing,Puzzle,PUZZLE\puz007.bmp,419,356,157,324,303,343,342,452,228,153,169,419,356,157,324,303,343,342,452,228,153,169
59,33,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,34,Fixation,Waldo,WALDO\wal010.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,35,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,36,Fixation,Puzzle,PUZZLE\puz010.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,37,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,38,FreeViewing,Natural,NATURAL\nat010.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,39,FreeViewing,Waldo,WALDO\wal010.bmp,757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,40,Fixation,Waldo,WALDO\wal006.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,41,Fixation,Natural,NATURAL\nat001.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,42,FreeViewing,Natural,NATURAL\nat003.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,43,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,44,FreeViewing,Waldo,WALDO\wal002.bmp,456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,45,FreeViewing,Natural,NATURAL\nat001.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,46,Fixation,Waldo,WALDO\wal002.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,47,FreeViewing,Waldo,WALDO\wal003.bmp,206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,48,FreeViewing,Puzzle,PUZZLE\puz003.bmp,249,453,147,86,476,118,495,312,NaN,NaN,NaN,249,453,147,86,476,118,495,312,NaN,NaN,NaN
59,49,FreeViewing,Puzzle,PUZZLE\puz004.bmp,359,390,396,126,204,296,NaN,NaN,NaN,NaN,NaN,359,390,396,126,204,296,NaN,NaN,NaN,NaN,NaN
59,50,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,51,FreeViewing,Puzzle,PUZZLE\puz005.bmp,491,301,392,483,354,245,174,217,162,203,NaN,491,301,392,483,354,245,174,217,162,203,NaN
59,52,FreeViewing,Puzzle,PUZZLE\puz002.bmp,386,109,64,156,87,482,424,NaN,NaN,NaN,NaN,386,109,64,156,87,482,424,NaN,NaN,NaN,NaN
59,53,FreeViewing,Natural,NATURAL\nat005.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,54,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,55,Fixation,Waldo,WALDO\wal001.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,56,Fixation,Waldo,WALDO\wal004.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,57,FreeViewing,Puzzle,PUZZLE\puz001.bmp,396,291,427,166,109,103,250,168,NaN,NaN,NaN,396,291,427,166,109,103,250,168,NaN,NaN,NaN
59,58,Fixation,Waldo,WALDO\wal005.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,59,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,60,FreeViewing,Natural,NATURAL\nat004.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,61,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,62,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,63,Fixation,Puzzle,PUZZLE\puz005.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,64,Fixation,Puzzle,PUZZLE\puz004.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,65,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,66,Fixation,Puzzle,PUZZLE\puz002.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,67,FreeViewing,Natural,NATURAL\nat002.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,68,Fixation,Natural,NATURAL\nat003.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,69,FreeViewing,Waldo,WALDO\wal001.bmp,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,70,Fixation,Natural,NATURAL\nat004.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,71,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,72,FreeViewing,Waldo,WALDO\wal004.bmp,895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,73,Fixation,Puzzle,PUZZLE\puz003.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,74,Fixation,Waldo,WALDO\wal003.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,75,FreeViewing,Waldo,WALDO\wal005.bmp,107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,76,Fixation,Puzzle,PUZZLE\puz001.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,77,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,78,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,79,Fixation,Natural,NATURAL\nat005.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,80,Fixation,Natural,NATURAL\nat002.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,81,FreeViewing,Natural,NATURAL\nat012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,82,Fixation,Waldo,WALDO\wal014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,83,FreeViewing,Natural,NATURAL\nat014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,84,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,85,FreeViewing,Waldo,WALDO\wal011.bmp,289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,86,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,87,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,88,Fixation,Natural,NATURAL\nat011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,89,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,90,FreeViewing,Puzzle,PUZZLE\puz015.bmp,403,321,440,275,379,470,143,NaN,NaN,NaN,NaN,403,321,440,275,379,470,143,NaN,NaN,NaN,NaN
59,91,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,92,FreeViewing,Waldo,WALDO\wal013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,93,Fixation,Puzzle,PUZZLE\puz011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,94,FreeViewing,Waldo,WALDO\wal015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,95,FreeViewing,Puzzle,PUZZLE\puz014.bmp,462,390,270,98,277,279,144,57,219,NaN,NaN,462,390,270,98,277,279,144,57,219,NaN,NaN
59,96,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,97,FreeViewing,Waldo,WALDO\wal014.bmp,823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,98,Fixation,Natural,NATURAL\nat013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,99,FreeViewing,Waldo,WALDO\wal012.bmp,912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,100,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,101,Fixation,Puzzle,PUZZLE\puz013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,102,Fixation,Natural,NATURAL\nat012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,103,Fixation,Puzzle,PUZZLE\puz012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,104,Fixation,Natural,NATURAL\nat014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,105,FreeViewing,Puzzle,PUZZLE\puz012.bmp,446,434,310,171,218,462,384,NaN,NaN,NaN,NaN,446,434,310,171,218,462,384,NaN,NaN,NaN,NaN
59,106,Fixation,Waldo,WALDO\wal015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,107,Fixation,Puzzle,PUZZLE\puz015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,108,FreeViewing,Natural,NATURAL\nat013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,109,FreeViewing,Natural,NATURAL\nat011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,110,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,111,FreeViewing,Natural,NATURAL\nat015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,112,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,113,Fixation,Puzzle,PUZZLE\puz014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,114,Fixation,Waldo,WALDO\wal011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,115,FreeViewing,Puzzle,PUZZLE\puz013.bmp,473,456,404,293,278,299,98,153,NaN,NaN,NaN,473,456,404,293,278,299,98,153,NaN,NaN,NaN
59,116,Fixation,Waldo,WALDO\wal013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,117,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,118,FreeViewing,Puzzle,PUZZLE\puz011.bmp,148,341,267,171,378,403,306,186,NaN,NaN,NaN,148,341,267,171,378,403,306,186,NaN,NaN,NaN
59,119,Fixation,Waldo,WALDO\wal012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,120,Fixation,Natural,NATURAL\nat015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,1,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,2,Fixation,Waldo,WALDO\wal011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,3,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,4,Fixation,Waldo,WALDO\wal012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,5,FreeViewing,Puzzle,PUZZLE\puz013.bmp,113,297,488,461,374,148,286,292,NaN,NaN,NaN,113,297,488,461,374,148,286,292,NaN,NaN,NaN
60,6,FreeViewing,Waldo,WALDO\wal014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,7,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,8,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,9,Fixation,Puzzle,PUZZLE\puz013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,10,Fixation,Puzzle,PUZZLE\puz012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,11,Fixation,Waldo,WALDO\wal015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,12,FreeViewing,Natural,NATURAL\nat011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,13,FreeViewing,Waldo,WALDO\wal015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,14,FreeViewing,Puzzle,PUZZLE\puz011.bmp,200,269,220,171,161,332,NaN,NaN,NaN,NaN,NaN,200,269,220,171,161,332,NaN,NaN,NaN,NaN,NaN
60,15,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,16,Fixation,Puzzle,PUZZLE\puz014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,17,FreeViewing,Puzzle,PUZZLE\puz012.bmp,187,179,389,388,267,452,NaN,NaN,NaN,NaN,NaN,187,179,389,388,267,452,NaN,NaN,NaN,NaN,NaN
60,18,Fixation,Puzzle,PUZZLE\puz015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,19,Fixation,Natural,NATURAL\nat012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
